origin_timestamp_utc,target_timestamp_utc,horizon_h,split,target_consumption_se1_mw,target_model_cet_date,target_model_cet_hour,target_model_cet_weekday,is_weekend,is_holiday,is_bridge_day,is_holiday_period,is_major_social_holiday,consumption_se1_lag_1h,consumption_se1_lag_2h,consumption_se1_lag_3h,consumption_se1_lag_6h,consumption_se1_lag_12h,consumption_se1_lag_24h,consumption_se1_lag_48h,consumption_se1_lag_72h,consumption_se1_lag_168h,consumption_se1_roll_mean_6h,consumption_se1_roll_mean_12h,consumption_se1_roll_mean_24h,consumption_se1_roll_mean_48h,consumption_se1_roll_mean_168h,consumption_se1_roll_min_24h,consumption_se1_roll_max_24h,consumption_se1_roll_std_24h,weather_normal_temperature_se1,weather_normal_wind_100m_se1,weather_normal_solar_se1,pred_B0_same_hour_previous_day,pred_B1_same_hour_previous_week,pred_B2_calendar_hour_weekday_profile,pred_B3_seasonal_hour_weekday_profile,pred_B4_recent_24h_mean_adjusted_by_hour_profile
2022-06-05T23:00:00Z,2022-06-06T00:00:00Z,1,train,1015.826073,2022-06-06,1,0,0,1,0,0,0,1037.261948,1063.843295,1089.798083,1102.8686,1071.69538,999.534282,1005.994468,1012.314508,1021.398413,1079.1347453333333,1079.1155487499998,1062.524382416667,1056.6867464166667,1070.3865889523806,999.534282,1102.8686,28.545034104076397,11.22452986725663,17.16823230088499,3.7130309734513114,1008.889595,1005.435566,630.5512289967795,450.1392354221315,1021.5450055600335
2022-06-05T23:00:00Z,2022-06-06T02:00:00Z,3,train,1022.745969,2022-06-06,3,0,0,1,0,0,0,1037.261948,1063.843295,1089.798083,1102.8686,1071.69538,999.534282,1005.994468,1012.314508,1021.398413,1079.1347453333333,1079.1155487499998,1062.524382416667,1056.6867464166667,1070.3865889523806,999.534282,1102.8686,28.545034104076397,10.853836464088413,16.617477348066245,34.964353591160176,1031.048606,1000.560087,631.6352080369221,455.1989708902443,1022.6289846001761
2022-06-05T23:00:00Z,2022-06-06T05:00:00Z,6,train,1048.909741,2022-06-06,6,0,0,1,0,0,0,1037.261948,1063.843295,1089.798083,1102.8686,1071.69538,999.534282,1005.994468,1012.314508,1021.398413,1079.1347453333333,1079.1155487499998,1062.524382416667,1056.6867464166667,1070.3865889523806,999.534282,1102.8686,28.545034104076397,12.878972406181006,14.339149006622527,217.7716997792492,1042.971141,1110.776998,685.7607049194283,507.7833257217747,1076.7544814826824
2022-06-05T23:00:00Z,2022-06-06T11:00:00Z,12,train,1084.036344,2022-06-06,12,0,0,1,0,0,0,1037.261948,1063.843295,1089.798083,1102.8686,1071.69538,999.534282,1005.994468,1012.314508,1021.398413,1079.1347453333333,1079.1155487499998,1062.524382416667,1056.6867464166667,1070.3865889523806,999.534282,1102.8686,28.545034104076397,16.630164277839018,15.958022050716691,518.5229768467462,1071.69538,1058.18954,690.4129265404233,525.5129928120002,1081.4067031036773
2022-06-05T23:00:00Z,2022-06-06T23:00:00Z,24,train,1000.030724,2022-06-07,0,1,0,0,0,0,0,1037.261948,1063.843295,1089.798083,1102.8686,1071.69538,999.534282,1005.994468,1012.314508,1021.398413,1079.1347453333333,1079.1155487499998,1062.524382416667,1056.6867464166667,1070.3865889523806,999.534282,1102.8686,28.545034104076397,11.668302325581376,17.470841638981167,2.6014285714285776,1036.269416,910.546136,633.1611649866477,470.47930484325457,1024.1549415499017
2022-06-05T23:00:00Z,2022-06-07T23:00:00Z,48,train,1015.910816,2022-06-08,0,2,0,0,0,0,0,1037.261948,1063.843295,1089.798083,1102.8686,1071.69538,999.534282,1005.994468,1012.314508,1021.398413,1079.1347453333333,1079.1155487499998,1062.524382416667,1056.6867464166667,1070.3865889523806,999.534282,1102.8686,28.545034104076397,11.668302325581376,17.470841638981167,2.6014285714285776,1000.030724,965.110296,634.6716670277077,472.38350228149665,1025.6654435909618
2022-06-05T23:00:00Z,2022-06-08T23:00:00Z,72,train,1033.932147,2022-06-09,0,3,0,0,0,0,0,1037.261948,1063.843295,1089.798083,1102.8686,1071.69538,999.534282,1005.994468,1012.314508,1021.398413,1079.1347453333333,1079.1155487499998,1062.524382416667,1056.6867464166667,1070.3865889523806,999.534282,1102.8686,28.545034104076397,11.668302325581376,17.470841638981167,2.6014285714285776,1015.910816,994.288553,638.114974875845,468.3285655485614,1029.1087514390988
2022-06-05T23:00:00Z,2022-06-09T23:00:00Z,96,train,1060.862605,2022-06-10,0,4,0,0,0,0,0,1037.261948,1063.843295,1089.798083,1102.8686,1071.69538,999.534282,1005.994468,1012.314508,1021.398413,1079.1347453333333,1079.1155487499998,1062.524382416667,1056.6867464166667,1070.3865889523806,999.534282,1102.8686,28.545034104076397,11.668302325581376,17.470841638981167,2.6014285714285776,1033.932147,1012.314508,639.3268823769589,425.71079366472816,1030.320658940213
2022-06-05T23:00:00Z,2022-06-10T23:00:00Z,120,train,1047.2865,2022-06-11,0,5,1,0,0,0,0,1037.261948,1063.843295,1089.798083,1102.8686,1071.69538,999.534282,1005.994468,1012.314508,1021.398413,1079.1347453333333,1079.1155487499998,1062.524382416667,1056.6867464166667,1070.3865889523806,999.534282,1102.8686,28.545034104076397,11.668302325581376,17.470841638981167,2.6014285714285776,1060.862605,1005.994468,635.2590607454171,419.7805874076924,1026.2528373086711
2022-06-05T23:00:00Z,2022-06-11T23:00:00Z,144,train,1019.466356,2022-06-12,0,6,1,0,0,0,0,1037.261948,1063.843295,1089.798083,1102.8686,1071.69538,999.534282,1005.994468,1012.314508,1021.398413,1079.1347453333333,1079.1155487499998,1062.524382416667,1056.6867464166667,1070.3865889523806,999.534282,1102.8686,28.545034104076397,11.668302325581376,17.470841638981167,2.6014285714285776,1047.2865,999.534282,634.7792120500703,420.78752455725197,1025.7729886133243
2022-06-05T23:00:00Z,2022-06-12T23:00:00Z,168,train,986.560261,2022-06-13,0,0,0,0,0,0,0,1037.261948,1063.843295,1089.798083,1102.8686,1071.69538,999.534282,1005.994468,1012.314508,1021.398413,1079.1347453333333,1079.1155487499998,1062.524382416667,1056.6867464166667,1070.3865889523806,999.534282,1102.8686,28.545034104076397,11.668302325581376,17.470841638981167,2.6014285714285776,1019.466356,1036.269416,632.8423499365668,449.8397350681821,1023.8361264998208
2022-06-06T00:00:00Z,2022-06-06T01:00:00Z,1,train,1010.399549,2022-06-06,2,0,0,1,0,0,0,1036.269416,1037.261948,1063.843295,1089.794161,1064.613148,1008.889595,993.329499,1001.691995,1005.435566,1068.0348813333333,1076.1633850833332,1064.055013,1057.3174745,1070.4751068273804,1008.889595,1102.8686,25.997594375509472,10.903315265486743,16.896136061947,11.793230088495642,1030.054348,1006.561238,629.0816863171199,447.7332462336069,1021.6060934637067
2022-06-06T00:00:00Z,2022-06-06T03:00:00Z,3,train,1020.218456,2022-06-06,4,0,0,1,0,0,0,1036.269416,1037.261948,1063.843295,1089.794161,1064.613148,1008.889595,993.329499,1001.691995,1005.435566,1068.0348813333333,1076.1633850833332,1064.055013,1057.3174745,1070.4751068273804,1008.889595,1102.8686,25.997594375509472,11.253144751381251,16.053459668508264,79.022099447514,1025.113154,1024.531795,641.3279574612129,464.9813586829265,1033.8523646077997
2022-06-06T00:00:00Z,2022-06-06T06:00:00Z,6,train,1066.597505,2022-06-06,7,0,0,1,0,0,0,1036.269416,1037.261948,1063.843295,1089.794161,1064.613148,1008.889595,993.329499,1001.691995,1005.435566,1068.0348813333333,1076.1633850833332,1064.055013,1057.3174745,1070.4751068273804,1008.889595,1102.8686,25.997594375509472,13.723294701986715,14.175866445916164,297.9056732891816,1066.382721,1122.253178,698.0820092117459,519.2379737197585,1090.6064163583328
2022-06-06T00:00:00Z,2022-06-06T12:00:00Z,12,train,1068.513924,2022-06-06,13,0,0,1,0,0,0,1036.269416,1037.261948,1063.843295,1089.794161,1064.613148,1008.889595,993.329499,1001.691995,1005.435566,1068.0348813333333,1076.1633850833332,1064.055013,1057.3174745,1070.4751068273804,1008.889595,1102.8686,25.997594375509472,16.832265711135648,16.37984454244764,505.2317420066163,1064.613148,1041.649891,686.7999493130917,521.2770471320005,1079.3243564596785
2022-06-06T00:00:00Z,2022-06-07T00:00:00Z,24,train,992.004364,2022-06-07,1,1,0,0,0,0,0,1036.269416,1037.261948,1063.843295,1089.794161,1064.613148,1008.889595,993.329499,1001.691995,1005.435566,1068.0348813333333,1076.1633850833332,1064.055013,1057.3174745,1070.4751068273804,1008.889595,1102.8686,25.997594375509472,11.22452986725663,17.16823230088499,3.7130309734513114,1015.826073,894.358745,629.6826504197065,467.9188165138889,1022.2070575662933
2022-06-06T00:00:00Z,2022-06-08T00:00:00Z,48,train,987.984375,2022-06-08,1,2,0,0,0,0,0,1036.269416,1037.261948,1063.843295,1089.794161,1064.613148,1008.889595,993.329499,1001.691995,1005.435566,1068.0348813333333,1076.1633850833332,1064.055013,1057.3174745,1070.4751068273804,1008.889595,1102.8686,25.997594375509472,11.22452986725663,17.16823230088499,3.7130309734513114,992.004364,963.438897,633.0050919135471,465.9564140157481,1025.5294990601337
2022-06-06T00:00:00Z,2022-06-09T00:00:00Z,72,train,1028.944007,2022-06-09,1,3,0,0,0,0,0,1036.269416,1037.261948,1063.843295,1089.794161,1064.613148,1008.889595,993.329499,1001.691995,1005.435566,1068.0348813333333,1076.1633850833332,1064.055013,1057.3174745,1070.4751068273804,1008.889595,1102.8686,25.997594375509472,11.22452986725663,17.16823230088499,3.7130309734513114,987.984375,987.743533,633.8301986137789,465.85852859352514,1026.3546057603658
2022-06-06T00:00:00Z,2022-06-10T00:00:00Z,96,train,1052.388105,2022-06-10,1,4,0,0,0,0,0,1036.269416,1037.261948,1063.843295,1089.794161,1064.613148,1008.889595,993.329499,1001.691995,1005.435566,1068.0348813333333,1076.1633850833332,1064.055013,1057.3174745,1070.4751068273804,1008.889595,1102.8686,25.997594375509472,11.22452986725663,17.16823230088499,3.7130309734513114,1028.944007,1001.691995,635.3362470107071,422.3128237868207,1027.860654157294
2022-06-06T00:00:00Z,2022-06-11T00:00:00Z,120,train,1040.425124,2022-06-11,1,5,1,0,0,0,0,1036.269416,1037.261948,1063.843295,1089.794161,1064.613148,1008.889595,993.329499,1001.691995,1005.435566,1068.0348813333333,1076.1633850833332,1064.055013,1057.3174745,1070.4751068273804,1008.889595,1102.8686,25.997594375509472,11.22452986725663,17.16823230088499,3.7130309734513114,1052.388105,993.329499,632.8778587927993,418.24502900961534,1025.402265939386
2022-06-06T00:00:00Z,2022-06-12T00:00:00Z,144,train,992.888258,2022-06-12,1,6,1,0,0,0,0,1036.269416,1037.261948,1063.843295,1089.794161,1064.613148,1008.889595,993.329499,1001.691995,1005.435566,1068.0348813333333,1076.1633850833332,1064.055013,1057.3174745,1070.4751068273804,1008.889595,1102.8686,25.997594375509472,11.22452986725663,17.16823230088499,3.7130309734513114,1040.425124,1008.889595,631.5929108951145,416.9603372538161,1024.1173180417013
2022-06-06T00:00:00Z,2022-06-13T00:00:00Z,168,train,978.991056,2022-06-13,1,0,0,0,0,0,0,1036.269416,1037.261948,1063.843295,1089.794161,1064.613148,1008.889595,993.329499,1001.691995,1005.435566,1068.0348813333333,1076.1633850833332,1064.055013,1057.3174745,1070.4751068273804,1008.889595,1102.8686,25.997594375509472,11.22452986725663,17.16823230088499,3.7130309734513114,992.888258,1015.826073,630.5512289967795,450.1392354221315,1023.0756361433663
2022-06-06T01:00:00Z,2022-06-06T02:00:00Z,1,train,1022.745969,2022-06-06,3,0,0,1,0,0,0,1015.826073,1036.269416,1037.261948,1091.242385,1073.564853,1030.054348,994.949864,1006.042947,1006.561238,1055.7068666666667,1072.0977954999998,1064.3440329166667,1057.7861531249998,1070.536955083333,1015.826073,1102.8686,25.414727070506352,10.853836464088413,16.617477348066245,34.964353591160176,1031.048606,1000.560087,631.6352080369221,455.1989708902443,1024.4486351001756
2022-06-06T01:00:00Z,2022-06-06T04:00:00Z,3,train,1043.181904,2022-06-06,5,0,0,1,0,0,0,1015.826073,1036.269416,1037.261948,1091.242385,1073.564853,1030.054348,994.949864,1006.042947,1006.561238,1055.7068666666667,1072.0977954999998,1064.3440329166667,1057.7861531249998,1070.536955083333,1015.826073,1102.8686,25.414727070506352,12.026499447513734,14.92779889502768,141.5266077348067,1032.411073,1077.847416,662.07175705962,489.2427780873987,1054.8851841228736
2022-06-06T01:00:00Z,2022-06-06T07:00:00Z,6,train,1083.896494,2022-06-06,8,0,0,1,0,0,0,1015.826073,1036.269416,1037.261948,1091.242385,1073.564853,1030.054348,994.949864,1006.042947,1006.561238,1055.7068666666667,1072.0977954999998,1064.3440329166667,1057.7861531249998,1070.536955083333,1015.826073,1102.8686,25.414727070506352,14.5045463576159,14.387059602649057,370.11008830022064,1077.050712,1134.036901,703.2450499045333,528.3984696088716,1096.0584769677869
2022-06-06T01:00:00Z,2022-06-06T13:00:00Z,12,train,1079.81006,2022-06-06,14,0,0,1,0,0,0,1015.826073,1036.269416,1037.261948,1091.242385,1073.564853,1030.054348,994.949864,1006.042947,1006.561238,1055.7068666666667,1072.0977954999998,1064.3440329166667,1057.7861531249998,1070.536955083333,1015.826073,1102.8686,25.414727070506352,16.885565600882025,16.683796030871022,470.3131973539123,1073.564853,1055.353274,688.8314220832235,517.2840916,1081.644849146477
2022-06-06T01:00:00Z,2022-06-07T01:00:00Z,24,train,985.66117,2022-06-07,2,1,0,0,0,0,0,1015.826073,1036.269416,1037.261948,1091.242385,1073.564853,1030.054348,994.949864,1006.042947,1006.561238,1055.7068666666667,1072.0977954999998,1064.3440329166667,1057.7861531249998,1070.536955083333,1015.826073,1102.8686,25.414727070506352,10.903315265486743,16.896136061947,11.793230088495642,1010.399549,899.499074,627.6351206071713,464.70101730952456,1020.4485476704249
2022-06-06T01:00:00Z,2022-06-08T01:00:00Z,48,train,1008.923226,2022-06-08,2,2,0,0,0,0,0,1015.826073,1036.269416,1037.261948,1091.242385,1073.564853,1030.054348,994.949864,1006.042947,1006.561238,1055.7068666666667,1072.0977954999998,1064.3440329166667,1057.7861531249998,1070.536955083333,1015.826073,1102.8686,25.414727070506352,10.903315265486743,16.896136061947,11.793230088495642,985.66117,985.059243,631.4336765908749,468.9055917696849,1024.2471036541285
2022-06-06T01:00:00Z,2022-06-09T01:00:00Z,72,train,1037.584008,2022-06-09,2,3,0,0,0,0,0,1015.826073,1036.269416,1037.261948,1091.242385,1073.564853,1030.054348,994.949864,1006.042947,1006.561238,1055.7068666666667,1072.0977954999998,1064.3440329166667,1057.7861531249998,1070.536955083333,1015.826073,1102.8686,25.414727070506352,10.903315265486743,16.896136061947,11.793230088495642,1008.923226,996.506105,632.0487491522101,467.08056334172676,1024.8621762154637
2022-06-06T01:00:00Z,2022-06-10T01:00:00Z,96,train,1043.958942,2022-06-10,2,4,0,0,0,0,0,1015.826073,1036.269416,1037.261948,1091.242385,1073.564853,1030.054348,994.949864,1006.042947,1006.561238,1055.7068666666667,1072.0977954999998,1064.3440329166667,1057.7861531249998,1070.536955083333,1015.826073,1102.8686,25.414727070506352,10.903315265486743,16.896136061947,11.793230088495642,1037.584008,1006.042947,632.7093982800798,420.1779072810075,1025.5228253433334
2022-06-06T01:00:00Z,2022-06-11T01:00:00Z,120,train,1037.858938,2022-06-11,2,5,1,0,0,0,0,1015.826073,1036.269416,1037.261948,1091.242385,1073.564853,1030.054348,994.949864,1006.042947,1006.561238,1055.7068666666667,1072.0977954999998,1064.3440329166667,1057.7861531249998,1070.536955083333,1015.826073,1102.8686,25.414727070506352,10.903315265486743,16.896136061947,11.793230088495642,1043.958942,994.949864,630.2267845765978,414.20502704807706,1023.0402116398513
2022-06-06T01:00:00Z,2022-06-12T01:00:00Z,144,train,973.956164,2022-06-12,2,6,1,0,0,0,0,1015.826073,1036.269416,1037.261948,1091.242385,1073.564853,1030.054348,994.949864,1006.042947,1006.561238,1055.7068666666667,1072.0977954999998,1064.3440329166667,1057.7861531249998,1070.536955083333,1015.826073,1102.8686,25.414727070506352,10.903315265486743,16.896136061947,11.793230088495642,1037.858938,1030.054348,627.9374033043088,412.6929236927474,1020.7508303675623
2022-06-06T01:00:00Z,2022-06-13T01:00:00Z,168,train,989.648296,2022-06-13,2,0,0,0,0,0,0,1015.826073,1036.269416,1037.261948,1091.242385,1073.564853,1030.054348,994.949864,1006.042947,1006.561238,1055.7068666666667,1072.0977954999998,1064.3440329166667,1057.7861531249998,1070.536955083333,1015.826073,1102.8686,25.414727070506352,10.903315265486743,16.896136061947,11.793230088495642,973.956164,1010.399549,629.0816863171199,447.7332462336069,1021.8951133803735
2022-06-06T02:00:00Z,2022-06-06T03:00:00Z,1,train,1020.218456,2022-06-06,4,0,0,1,0,0,0,1010.399549,1015.826073,1036.269416,1089.798083,1086.35529,1031.048606,1003.103634,1016.353394,1000.560087,1042.2330606666667,1066.8340201666665,1063.5250829583335,1058.1080215625,1070.5598021726184,1010.399549,1102.8686,26.786135255458344,11.253144751381251,16.053459668508264,79.022099447514,1025.113154,1024.531795,641.3279574612129,464.9813586829265,1033.3224345661333
2022-06-06T02:00:00Z,2022-06-06T05:00:00Z,3,train,1048.909741,2022-06-06,6,0,0,1,0,0,0,1010.399549,1015.826073,1036.269416,1089.798083,1086.35529,1031.048606,1003.103634,1016.353394,1000.560087,1042.2330606666667,1066.8340201666665,1063.5250829583335,1058.1080215625,1070.5598021726184,1010.399549,1102.8686,26.786135255458344,12.878972406181006,14.339149006622527,217.7716997792492,1042.971141,1110.776998,685.7607049194283,507.7833257217747,1077.7551820243489
2022-06-06T02:00:00Z,2022-06-06T08:00:00Z,6,train,1075.611094,2022-06-06,9,0,0,1,0,0,0,1010.399549,1015.826073,1036.269416,1089.798083,1086.35529,1031.048606,1003.103634,1016.353394,1000.560087,1042.2330606666667,1066.8340201666665,1063.5250829583335,1058.1080215625,1070.5598021726184,1010.399549,1102.8686,26.786135255458344,15.208698675496693,14.810555187637922,432.24274834437153,1076.082133,1090.682622,701.2420854603916,525.0631221693554,1093.236562565312
2022-06-06T02:00:00Z,2022-06-06T14:00:00Z,12,train,1102.689134,2022-06-06,15,0,0,1,0,0,0,1010.399549,1015.826073,1036.269416,1089.798083,1086.35529,1031.048606,1003.103634,1016.353394,1000.560087,1042.2330606666667,1066.8340201666665,1063.5250829583335,1058.1080215625,1070.5598021726184,1010.399549,1102.8686,26.786135255458344,16.836736493936108,16.809388092613048,421.76553472987973,1086.35529,1052.446872,692.7610815901514,517.4540751299999,1084.7555586950718
2022-06-06T02:00:00Z,2022-06-07T02:00:00Z,24,train,994.860424,2022-06-07,3,1,0,0,0,0,0,1010.399549,1015.826073,1036.269416,1089.798083,1086.35529,1031.048606,1003.103634,1016.353394,1000.560087,1042.2330606666667,1066.8340201666665,1063.5250829583335,1058.1080215625,1070.5598021726184,1010.399549,1102.8686,26.786135255458344,10.853836464088413,16.617477348066245,34.964353591160176,1022.745969,944.970836,630.5431909685599,467.6267343730158,1022.5376680734803
2022-06-06T02:00:00Z,2022-06-08T02:00:00Z,48,train,1016.747976,2022-06-08,3,2,0,0,0,0,0,1010.399549,1015.826073,1036.269416,1089.798083,1086.35529,1031.048606,1003.103634,1016.353394,1000.560087,1042.2330606666667,1066.8340201666665,1063.5250829583335,1058.1080215625,1070.5598021726184,1010.399549,1102.8686,26.786135255458344,10.853836464088413,16.617477348066245,34.964353591160176,994.860424,978.147638,634.6952400839012,474.2578859527549,1026.6897171888218
2022-06-06T02:00:00Z,2022-06-09T02:00:00Z,72,train,1044.574822,2022-06-09,3,3,0,0,0,0,0,1010.399549,1015.826073,1036.269416,1089.798083,1086.35529,1031.048606,1003.103634,1016.353394,1000.560087,1042.2330606666667,1066.8340201666665,1063.5250829583335,1058.1080215625,1070.5598021726184,1010.399549,1102.8686,26.786135255458344,10.853836464088413,16.617477348066245,34.964353591160176,1016.747976,1025.654557,635.6285152375846,468.88389794604353,1027.6229923425049
2022-06-06T02:00:00Z,2022-06-10T02:00:00Z,96,train,1064.981503,2022-06-10,3,4,0,0,0,0,0,1010.399549,1015.826073,1036.269416,1089.798083,1086.35529,1031.048606,1003.103634,1016.353394,1000.560087,1042.2330606666667,1066.8340201666665,1063.5250829583335,1058.1080215625,1070.5598021726184,1010.399549,1102.8686,26.786135255458344,10.853836464088413,16.617477348066245,34.964353591160176,1044.574822,1016.353394,635.9818724179167,426.0943031162785,1027.9763495228372
2022-06-06T02:00:00Z,2022-06-11T02:00:00Z,120,train,1038.759741,2022-06-11,3,5,1,0,0,0,0,1010.399549,1015.826073,1036.269416,1089.798083,1086.35529,1031.048606,1003.103634,1016.353394,1000.560087,1042.2330606666667,1066.8340201666665,1063.5250829583335,1058.1080215625,1070.5598021726184,1010.399549,1102.8686,26.786135255458344,10.853836464088413,16.617477348066245,34.964353591160176,1064.981503,1003.103634,630.5052720689573,412.8597639942305,1022.4997491738777
2022-06-06T02:00:00Z,2022-06-12T02:00:00Z,144,train,981.342036,2022-06-12,3,6,1,0,0,0,0,1010.399549,1015.826073,1036.269416,1089.798083,1086.35529,1031.048606,1003.103634,1016.353394,1000.560087,1042.2330606666667,1066.8340201666665,1063.5250829583335,1058.1080215625,1070.5598021726184,1010.399549,1102.8686,26.786135255458344,10.853836464088413,16.617477348066245,34.964353591160176,1038.759741,1031.048606,628.014814365583,412.6044325209914,1020.0092914705034
2022-06-06T02:00:00Z,2022-06-13T02:00:00Z,168,train,1012.958163,2022-06-13,3,0,0,0,0,0,0,1010.399549,1015.826073,1036.269416,1089.798083,1086.35529,1031.048606,1003.103634,1016.353394,1000.560087,1042.2330606666667,1066.8340201666665,1063.5250829583335,1058.1080215625,1070.5598021726184,1010.399549,1102.8686,26.786135255458344,10.853836464088413,16.617477348066245,34.964353591160176,981.342036,1022.745969,631.6352080369221,455.1989708902443,1023.6296851418425
2022-06-06T03:00:00Z,2022-06-06T04:00:00Z,1,train,1043.181904,2022-06-06,5,0,0,1,0,0,0,1022.745969,1010.399549,1015.826073,1063.843295,1087.572883,1025.113154,1011.841029,1038.608285,1024.531795,1031.0577083333333,1061.5332434166664,1063.17913975,1058.517236875,1070.6918609940471,1010.399549,1102.8686,27.25288313867696,12.026499447513734,14.92779889502768,141.5266077348067,1032.411073,1077.847416,662.07175705962,489.2427780873987,1053.720290956207
2022-06-06T03:00:00Z,2022-06-06T06:00:00Z,3,train,1066.597505,2022-06-06,7,0,0,1,0,0,0,1022.745969,1010.399549,1015.826073,1063.843295,1087.572883,1025.113154,1011.841029,1038.608285,1024.531795,1031.0577083333333,1061.5332434166664,1063.17913975,1058.517236875,1070.6918609940471,1010.399549,1102.8686,27.25288313867696,13.723294701986715,14.175866445916164,297.9056732891816,1066.382721,1122.253178,698.0820092117459,519.2379737197585,1089.7305431083328
2022-06-06T03:00:00Z,2022-06-06T09:00:00Z,6,train,1078.429713,2022-06-06,10,0,0,1,0,0,0,1022.745969,1010.399549,1015.826073,1063.843295,1087.572883,1025.113154,1011.841029,1038.608285,1024.531795,1031.0577083333333,1061.5332434166664,1063.17913975,1058.517236875,1070.6918609940471,1010.399549,1102.8686,27.25288313867696,15.788658940397376,15.32618874172186,477.78828918322444,1073.286667,1074.040052,696.8774497418729,527.2542430423391,1088.5259836384598
2022-06-06T03:00:00Z,2022-06-06T15:00:00Z,12,train,1110.144209,2022-06-06,16,0,0,1,0,0,0,1022.745969,1010.399549,1015.826073,1063.843295,1087.572883,1025.113154,1011.841029,1038.608285,1024.531795,1031.0577083333333,1061.5332434166664,1063.17913975,1058.517236875,1070.6918609940471,1010.399549,1102.8686,27.25288313867696,16.662119073869892,16.645442116868736,363.9930319735375,1087.572883,1051.880579,694.7082892029767,520.7178581459998,1086.3568230995638
